Date,Open,High,Low,Close,Adj Close,Volume
2020-04-23,720.000000,737.650024,720.000000,724.049988,706.662292,309755
2020-04-24,735.000000,771.200012,721.000000,751.250000,733.209106,781735
2020-04-27,760.000000,860.000000,755.099976,829.150024,809.238403,3146899
2020-04-28,831.000000,854.650024,810.549988,815.500000,795.916199,620759
2020-04-29,825.000000,842.000000,795.250000,814.200012,794.647461,789417
2020-04-30,834.000000,838.000000,798.000000,802.849976,783.570007,505313
2020-05-04,780.000000,788.549988,762.200012,768.099976,749.654480,309534
2020-05-05,779.000000,795.200012,765.049988,771.049988,752.533630,290754
2020-05-06,779.000000,779.000000,755.000000,765.250000,746.872925,281314
2020-05-07,760.000000,797.900024,760.000000,789.549988,770.589355,469752
2020-05-08,800.000000,818.799988,752.200012,771.500000,752.972839,775101
2020-05-11,780.000000,793.000000,770.049988,776.750000,758.096802,212308
2020-05-12,778.000000,805.000000,762.650024,785.150024,766.295044,254500
2020-05-13,815.000000,815.000000,772.000000,783.650024,764.831116,542549
2020-05-14,780.000000,782.900024,759.000000,771.950012,753.412048,236606
2020-05-15,779.799988,788.400024,746.000000,777.849976,759.170288,557092
2020-05-18,780.000000,784.650024,759.000000,763.200012,744.872192,215961
2020-05-19,775.000000,784.200012,767.099976,772.849976,754.290405,272414
2020-05-20,775.900024,791.000000,763.900024,787.500000,768.588623,251512
2020-05-21,793.000000,794.750000,769.349976,771.549988,753.021667,285548
2020-05-22,766.000000,786.500000,766.000000,775.000000,756.388794,282978
2020-05-26,782.299988,782.299988,756.099976,759.700012,741.456238,271937
2020-05-27,760.049988,765.299988,740.099976,751.000000,732.965149,356019
2020-05-28,755.000000,763.400024,748.650024,755.799988,737.649841,283409
2020-05-29,750.500000,774.700012,750.500000,764.900024,746.531372,320032
2020-06-01,775.000000,794.900024,767.349976,778.900024,760.195190,418539
2020-06-02,782.000000,854.799988,780.000000,819.599976,799.917725,2047203
2020-06-03,827.950012,844.950012,810.000000,817.000000,797.380188,957875
2020-06-04,821.000000,837.900024,811.000000,823.049988,803.284851,720521
2020-06-05,834.500000,845.000000,826.049988,837.799988,817.680664,706454
2020-06-08,844.700012,845.349976,826.099976,829.099976,809.189575,400621
2020-06-09,832.000000,863.450012,827.000000,837.849976,817.729431,1336377
2020-06-10,844.000000,890.000000,830.000000,884.000000,862.771179,1146848
2020-06-11,906.000000,943.000000,878.049988,889.549988,868.187927,3509913
2020-06-12,847.000000,895.150024,847.000000,888.900024,867.553589,542018
2020-06-15,888.950012,906.000000,875.000000,886.750000,865.455200,560582
2020-06-16,902.000000,903.900024,855.000000,875.549988,854.524170,449935
2020-06-17,869.950012,886.900024,862.950012,867.000000,846.179443,253573
2020-06-18,868.000000,883.000000,867.500000,874.799988,853.792114,293291
2020-06-19,876.900024,892.299988,869.150024,874.900024,853.889771,361027
2020-06-22,877.950012,887.900024,872.799988,877.950012,856.866516,237146
2020-06-23,877.950012,901.900024,877.000000,881.650024,860.477722,636717
2020-06-24,884.000000,892.000000,868.599976,873.049988,852.084167,250915
2020-06-25,870.000000,881.650024,863.000000,868.650024,847.789856,218011
2020-06-26,874.000000,917.000000,872.099976,901.000000,879.362976,1377972
2020-06-29,887.099976,910.000000,879.750000,898.349976,876.776550,563133
2020-06-30,905.000000,920.900024,893.000000,897.299988,875.751831,1001089
2020-07-01,904.000000,910.000000,897.000000,902.200012,880.534119,305834
2020-07-02,903.349976,926.000000,903.349976,911.049988,889.171631,827176
2020-07-03,918.700012,920.450012,908.000000,910.200012,888.342041,263732
2020-07-06,918.799988,927.000000,909.000000,917.049988,895.027527,445151
2020-07-07,918.000000,931.950012,917.099976,919.349976,897.272278,447031
2020-07-08,924.000000,934.650024,920.000000,923.650024,901.469055,363684
2020-07-09,927.900024,934.000000,922.000000,926.450012,904.201843,283613
2020-07-10,929.900024,941.150024,922.200012,928.500000,906.202576,462551
2020-07-13,923.700012,924.000000,900.000000,902.799988,897.061035,367328
2020-07-14,902.000000,905.900024,876.000000,891.700012,886.031616,279934
2020-07-15,896.000000,927.200012,892.599976,898.250000,892.539978,633814
2020-07-16,907.700012,932.000000,903.500000,914.250000,908.438293,589887
2020-07-17,922.000000,923.000000,885.000000,917.000000,911.170776,297639
2020-07-20,921.599976,926.250000,911.049988,921.799988,915.940247,245501
2020-07-21,928.000000,952.349976,918.000000,921.299988,915.443420,1511113
2020-07-22,931.000000,940.000000,908.000000,914.849976,909.034424,417969
2020-07-23,917.700012,923.799988,910.099976,913.549988,907.742676,215922
2020-07-24,909.900024,913.900024,901.000000,907.700012,901.929932,219181
2020-07-27,910.000000,914.700012,892.049988,902.799988,897.061035,271071
2020-07-28,905.950012,928.799988,903.950012,922.900024,917.033325,479024
2020-07-29,929.000000,977.950012,928.500000,947.049988,941.029724,2276472
2020-07-30,949.700012,972.599976,948.000000,962.400024,956.282227,555251
2020-07-31,967.200012,969.250000,936.000000,940.000000,934.024597,346200
2020-08-03,940.000000,962.000000,932.549988,957.700012,951.612061,580201
2020-08-04,962.000000,969.950012,933.000000,937.099976,931.143005,417940
2020-08-05,941.799988,977.000000,941.799988,970.099976,963.933228,706865
2020-08-06,972.000000,1005.000000,956.000000,989.000000,982.713074,1466919
2020-08-07,987.849976,1003.000000,978.000000,990.000000,983.706726,494959
2020-08-10,992.000000,1027.599976,982.000000,1019.950012,1013.466370,713232
2020-08-11,1025.050049,1036.000000,1004.000000,1011.650024,1005.219116,434234
2020-08-12,1008.000000,1023.799988,992.000000,1014.349976,1007.901917,332100
2020-08-13,1019.450012,1039.000000,1015.650024,1019.849976,1013.366943,488055
2020-08-14,1018.000000,1027.800049,1006.000000,1020.650024,1014.161926,402067
2020-08-17,1025.000000,1043.000000,1008.700012,1030.750000,1024.197632,459274
2020-08-18,1032.000000,1077.000000,1029.949951,1070.349976,1063.545898,799551
2020-08-19,1070.349976,1070.349976,1050.550049,1055.000000,1048.293579,299746
2020-08-20,1050.500000,1086.000000,1049.000000,1067.349976,1060.565063,536437
2020-08-21,1070.800049,1072.699951,1055.000000,1060.650024,1053.907593,290871
2020-08-24,1064.699951,1089.000000,1060.650024,1071.849976,1065.036377,428269
2020-08-25,1074.000000,1109.849976,1071.150024,1093.099976,1086.151367,540704
2020-08-26,1093.099976,1118.050049,1088.449951,1100.349976,1093.355225,320144
2020-08-27,1104.050049,1208.599976,1104.050049,1153.750000,1146.415771,1802862
2020-08-28,1160.000000,1169.949951,1130.699951,1139.050049,1131.809326,385131
2020-08-31,1147.000000,1147.849976,1056.400024,1074.800049,1067.967773,487879
2020-09-01,1074.800049,1108.949951,1060.449951,1097.300049,1090.324707,185307
2020-09-02,1097.949951,1143.000000,1095.300049,1135.550049,1128.331543,298898
2020-09-03,1140.400024,1185.650024,1126.300049,1173.000000,1165.543457,527826
2020-09-04,1137.000000,1167.000000,1133.000000,1150.550049,1143.236206,297451
2020-09-07,1160.000000,1192.000000,1160.000000,1187.000000,1179.454468,656687
2020-09-08,1185.000000,1226.900024,1172.650024,1219.000000,1211.250977,771204
2020-09-09,1209.000000,1239.000000,1173.000000,1221.599976,1213.834473,495610
2020-09-10,1229.000000,1274.800049,1222.800049,1261.849976,1253.828613,581067
2020-09-11,1273.699951,1300.000000,1261.000000,1289.949951,1281.750000,896645
2020-09-14,1305.199951,1331.000000,1272.250000,1302.099976,1293.822754,1180480
2020-09-15,1327.599976,1328.150024,1272.349976,1286.050049,1277.874878,631088
2020-09-16,1290.000000,1298.650024,1266.000000,1268.650024,1260.585449,352723
2020-09-17,1270.000000,1291.300049,1257.000000,1283.650024,1275.490112,377617
2020-09-18,1286.000000,1305.400024,1250.500000,1273.400024,1265.305176,895395
2020-09-21,1271.949951,1314.900024,1267.050049,1284.250000,1276.086182,508126
2020-09-22,1284.250000,1292.250000,1215.000000,1234.349976,1226.503418,492415
2020-09-23,1247.949951,1261.000000,1186.000000,1204.449951,1196.793457,454860
2020-09-24,1199.650024,1200.000000,1161.349976,1188.000000,1180.448120,338848
2020-09-25,1193.949951,1280.000000,1193.949951,1266.449951,1258.399292,783157
2020-09-28,1284.800049,1309.750000,1283.599976,1302.000000,1293.723389,396288
2020-09-29,1310.000000,1325.250000,1272.250000,1281.050049,1272.906616,282453
2020-09-30,1284.000000,1295.000000,1263.300049,1287.000000,1278.818726,224009
2020-10-01,1295.000000,1296.949951,1270.150024,1276.300049,1268.186768,304028
2020-10-05,1290.000000,1375.000000,1287.300049,1346.750000,1338.188965,1338484
2020-10-06,1359.900024,1403.000000,1346.000000,1392.750000,1383.896484,776690
2020-10-07,1395.000000,1395.000000,1366.099976,1381.099976,1372.320557,305441
2020-10-08,1395.199951,1437.849976,1392.000000,1401.449951,1392.541138,915114
2020-10-09,1402.000000,1407.949951,1372.000000,1394.050049,1385.188354,265438
2020-10-12,1405.000000,1498.300049,1397.000000,1475.550049,1466.170166,1013815
2020-10-13,1487.900024,1494.449951,1432.500000,1458.199951,1448.930420,768972
2020-10-14,1458.000000,1506.699951,1435.000000,1459.150024,1449.874390,824015
2020-10-15,1490.000000,1534.949951,1440.050049,1464.150024,1454.842651,2226203
2020-10-16,1480.000000,1518.699951,1439.000000,1508.849976,1499.258423,993471
2020-10-19,1505.000000,1518.250000,1457.150024,1490.099976,1480.627686,693235
2020-10-20,1485.000000,1521.000000,1480.000000,1510.550049,1500.947754,557008
2020-10-21,1520.000000,1550.000000,1511.000000,1543.750000,1533.936646,475589
2020-10-22,1550.000000,1635.000000,1543.099976,1604.199951,1594.002319,796644
2020-10-23,1620.000000,1710.000000,1608.000000,1651.599976,1641.101074,1654904
2020-10-26,1665.000000,1706.000000,1645.900024,1687.349976,1676.623779,900971
2020-10-27,1708.000000,1708.000000,1646.800049,1658.400024,1647.857788,584979
2020-10-28,1658.000000,1658.000000,1572.300049,1584.500000,1574.427612,581368
2020-10-29,1571.800049,1571.800049,1501.250000,1508.800049,1499.208862,432363
2020-10-30,1512.000000,1572.500000,1508.000000,1534.099976,1524.347900,942949
2020-11-02,1526.849976,1536.949951,1490.000000,1496.300049,1486.788330,306379
2020-11-03,1490.000000,1539.800049,1465.449951,1529.800049,1520.075317,452979
2020-11-04,1535.800049,1579.000000,1517.949951,1535.250000,1525.490723,416409
2020-11-05,1554.949951,1585.000000,1542.000000,1565.699951,1555.747070,427882
2020-11-06,1569.949951,1594.099976,1536.599976,1553.000000,1543.127808,402941
2020-11-09,1560.949951,1574.250000,1520.000000,1524.099976,1514.411499,411503
2020-11-10,1538.949951,1539.449951,1455.000000,1464.599976,1455.289795,418783
2020-11-11,1470.000000,1512.400024,1466.000000,1498.449951,1488.924561,379582
2020-11-12,1499.000000,1523.000000,1477.000000,1487.900024,1478.441650,353416
2020-11-13,1491.000000,1509.000000,1480.000000,1486.550049,1477.100342,387501
2020-11-14,1501.000000,1509.849976,1490.099976,1504.050049,1494.489014,63716
2020-11-17,1522.000000,1537.650024,1509.000000,1515.949951,1506.313354,439636
2020-11-18,1521.000000,1552.550049,1512.000000,1547.300049,1537.464111,284038
2020-11-19,1546.900024,1562.500000,1516.000000,1529.150024,1519.429443,248570
2020-11-20,1530.500000,1553.349976,1528.250000,1534.250000,1524.497070,231406
2020-11-23,1547.449951,1605.000000,1532.650024,1560.849976,1550.927856,810609
2020-11-24,1571.000000,1582.000000,1552.199951,1562.599976,1552.666748,297484
2020-11-25,1574.949951,1589.900024,1527.000000,1536.349976,1526.583618,420268
2020-11-26,1545.300049,1549.000000,1502.050049,1507.400024,1497.817749,215358
2020-11-27,1520.300049,1609.000000,1515.099976,1588.250000,1578.153809,969512
2020-12-01,1612.000000,1638.449951,1606.650024,1628.599976,1618.247192,471067
2020-12-02,1628.000000,1697.000000,1606.000000,1684.300049,1673.593262,493488
2020-12-03,1700.000000,1715.000000,1674.199951,1691.400024,1680.648071,337606
2020-12-04,1692.000000,1696.949951,1650.000000,1669.800049,1659.185425,311097
2020-12-07,1679.949951,1721.000000,1672.150024,1698.099976,1687.305420,500920
2020-12-08,1702.000000,1725.000000,1680.000000,1686.599976,1675.878540,289588
2020-12-09,1695.000000,1700.000000,1650.000000,1657.449951,1646.913818,344622
2020-12-10,1665.000000,1667.000000,1598.000000,1610.400024,1600.162964,314240
2020-12-11,1623.000000,1642.800049,1596.050049,1605.849976,1595.641846,253651
2020-12-14,1613.900024,1635.000000,1590.000000,1600.150024,1589.978149,256187
2020-12-15,1600.000000,1644.000000,1586.500000,1636.400024,1625.997681,361310
2020-12-16,1642.000000,1657.949951,1640.500000,1649.199951,1638.716309,197921
2020-12-17,1652.199951,1659.000000,1622.599976,1630.650024,1620.284302,154635
2020-12-18,1638.000000,1664.000000,1630.000000,1636.099976,1625.699585,317785
2020-12-21,1640.000000,1644.000000,1468.000000,1551.550049,1541.687134,373609
2020-12-22,1549.199951,1660.000000,1505.000000,1651.250000,1640.753296,762144
2020-12-23,1660.500000,1807.500000,1660.500000,1786.099976,1774.745972,2102831
2020-12-24,1790.000000,1800.000000,1737.099976,1759.650024,1748.464233,531128
2020-12-28,1774.000000,1880.000000,1762.000000,1837.750000,1826.067749,1200589
2020-12-29,1867.000000,1888.000000,1839.500000,1855.099976,1843.307373,503379
2020-12-30,1855.000000,1860.000000,1821.000000,1851.650024,1839.879395,245023
2020-12-31,1856.400024,1872.000000,1802.750000,1835.300049,1823.633301,403744
2021-01-01,1843.000000,1875.000000,1837.000000,1867.949951,1856.075684,254672
2021-01-04,1880.949951,1895.000000,1866.750000,1881.099976,1869.142090,400879
2021-01-05,1885.000000,1970.000000,1881.099976,1957.900024,1945.453979,1115371
2021-01-06,1967.000000,2018.349976,1947.150024,1994.599976,1981.920654,770176
2021-01-07,2013.550049,2034.949951,1990.000000,1998.949951,1986.242920,349121
2021-01-08,2009.699951,2052.800049,2009.550049,2043.300049,2030.311157,381158
2021-01-11,2081.800049,2140.000000,2070.000000,2117.550049,2104.089111,998505
2021-01-12,2142.000000,2155.000000,2025.000000,2087.600098,2074.329590,851419
2021-01-13,2150.250000,2424.699951,2140.050049,2371.850098,2356.772705,5367427
2021-01-14,2398.949951,2575.000000,2272.199951,2490.149902,2474.320313,7133891
2021-01-15,2455.000000,2530.000000,2280.050049,2357.800049,2342.812012,2527962
2021-01-18,2354.000000,2545.000000,2330.649902,2489.800049,2473.972900,3555792
2021-01-19,2510.000000,2727.949951,2510.000000,2673.649902,2656.654053,1820336
2021-01-20,2705.050049,2825.000000,2692.500000,2787.500000,2769.780273,2182038
2021-01-21,2829.000000,2849.000000,2529.949951,2577.600098,2561.214600,1796081
2021-01-22,2601.949951,2664.949951,2541.000000,2565.850098,2549.539307,1010123
2021-01-25,2608.000000,2615.899902,2408.000000,2478.750000,2462.992920,803876
2021-01-27,2500.000000,2679.000000,2500.000000,2658.550049,2641.650146,2455892
2021-01-28,2600.000000,2625.000000,2533.600098,2590.800049,2574.330811,1044115
2021-01-29,2622.000000,2735.000000,2621.899902,2690.600098,2673.496338,1660864
2021-02-01,2711.750000,3015.000000,2690.000000,2949.800049,2931.048584,1959862
2021-02-02,2980.000000,3050.000000,2835.000000,2861.199951,2843.011719,1460823
2021-02-03,2894.250000,2940.000000,2841.000000,2876.300049,2858.015869,782021
2021-02-04,2890.000000,2899.000000,2817.699951,2828.100098,2810.122314,547153
2021-02-05,2863.550049,2863.550049,2800.000000,2817.750000,2799.838135,501301
2021-02-08,2840.000000,2887.800049,2801.000000,2841.899902,2823.834473,453001
2021-02-09,2851.000000,2953.800049,2821.250000,2872.050049,2853.792969,880429
2021-02-10,2862.000000,2874.850098,2810.000000,2823.300049,2805.352783,436432
2021-02-11,2831.949951,2865.050049,2828.000000,2835.000000,2816.978271,299527
2021-02-12,2850.000000,2878.000000,2806.000000,2836.800049,2818.767090,340690
2021-02-15,2851.000000,2909.000000,2823.000000,2858.750000,2840.577393,487626
2021-02-16,2875.000000,2919.000000,2861.350098,2886.149902,2867.803223,582775
2021-02-17,2890.000000,2891.000000,2790.000000,2814.300049,2796.409912,285375
2021-02-18,2838.000000,2838.000000,2735.000000,2748.050049,2730.581055,383423
2021-02-19,2748.050049,2806.500000,2674.149902,2740.600098,2723.178467,363313
2021-02-22,2731.350098,2740.600098,2616.100098,2666.800049,2649.847656,400066
2021-02-23,2679.949951,2754.000000,2679.949951,2716.649902,2699.380615,387311
2021-02-24,2732.149902,2734.250000,2660.199951,2694.949951,2677.818604,120330
2021-02-25,2715.000000,2750.000000,2665.000000,2678.449951,2661.423584,286447
2021-02-26,2660.000000,2705.000000,2607.000000,2657.850098,2640.954590,335482
2021-03-01,2681.800049,2708.850098,2601.449951,2622.149902,2605.481445,307428
2021-03-02,2645.750000,2646.949951,2570.000000,2586.100098,2569.660645,419330
2021-03-03,2608.000000,2617.500000,2551.000000,2562.899902,2546.607910,468002
2021-03-04,2562.000000,2747.600098,2541.100098,2676.949951,2659.933105,1399557
2021-03-05,2694.949951,2770.000000,2685.500000,2717.050049,2699.778320,668550
2021-03-08,2733.000000,2763.750000,2691.000000,2712.449951,2695.207275,277447
2021-03-09,2728.800049,2737.600098,2600.050049,2654.300049,2637.427002,559564
2021-03-10,2680.000000,2735.000000,2662.850098,2696.550049,2679.408447,526950
2021-03-12,2697.100098,2769.000000,2685.000000,2727.399902,2710.062256,596476
2021-03-15,2741.050049,2767.399902,2692.000000,2716.449951,2699.181885,379824
2021-03-16,2730.000000,2822.000000,2718.000000,2771.449951,2753.832275,516196
2021-03-17,2785.300049,2837.500000,2701.399902,2756.949951,2739.424561,720780
2021-03-18,2785.800049,2802.949951,2646.550049,2674.699951,2657.697266,424345
2021-03-19,2675.000000,2791.600098,2605.000000,2764.649902,2747.075439,504188
2021-03-22,2730.000000,2774.899902,2701.300049,2722.699951,2705.392090,256006
2021-03-23,2744.800049,2762.500000,2720.000000,2732.800049,2715.427979,161213
2021-03-24,2735.949951,2739.600098,2650.000000,2668.149902,2651.188965,184625
2021-03-25,2678.000000,2688.000000,2580.750000,2603.449951,2586.900146,279606
2021-03-26,2625.300049,2698.899902,2615.550049,2650.199951,2633.353027,322427
2021-03-30,2679.600098,2714.699951,2620.000000,2688.600098,2671.509033,337713
2021-03-31,2700.000000,2754.000000,2666.449951,2692.899902,2675.781494,428056
2021-04-01,2707.000000,2797.000000,2705.000000,2772.000000,2754.378906,579333
2021-04-05,2780.000000,2872.000000,2755.000000,2855.800049,2837.646240,862892
2021-04-06,2889.000000,2904.000000,2847.750000,2876.750000,2858.462891,516047
2021-04-07,2882.000000,2974.000000,2840.000000,2946.399902,2927.670166,756763
2021-04-08,2952.350098,3000.000000,2910.000000,2964.949951,2946.102295,505478
2021-04-09,2930.000000,3119.000000,2930.000000,3101.600098,3081.883789,854663
2021-04-12,3107.050049,3115.000000,2896.000000,2916.750000,2898.208740,538437
2021-04-13,2920.000000,2947.649902,2802.100098,2827.149902,2809.178223,278729
2021-04-15,2825.000000,2952.000000,2822.550049,2927.850098,2909.238281,311649
2021-04-16,2938.000000,3073.000000,2930.100098,2963.800049,2944.959717,293199
2021-04-19,2910.000000,3062.000000,2835.000000,3049.600098,3030.214355,373510
2021-04-20,3068.000000,3124.800049,2970.000000,2999.899902,2980.830078,233828
2021-04-22,2998.000000,3065.000000,2991.000000,3048.100098,3028.723877,207737
2021-04-23,3150.000000,3340.000000,3127.449951,3185.649902,3165.399170,1588841
2021-04-26,3264.000000,3269.850098,3165.000000,3202.850098,3182.489990,274316
2021-04-27,3195.000000,3208.949951,3155.000000,3175.000000,3154.817139,140044
2021-04-28,3189.000000,3315.000000,3185.100098,3296.500000,3275.544678,284177
2021-04-29,3320.000000,3394.949951,3270.100098,3384.699951,3363.184082,310112
2021-04-30,3380.000000,3519.600098,3320.000000,3480.100098,3457.977783,287367
2021-05-03,3475.000000,3554.949951,3450.750000,3535.449951,3512.975586,172837
2021-05-04,3576.699951,4090.000000,3508.199951,3846.949951,3822.495605,1019657
2021-05-05,3895.899902,3945.949951,3803.399902,3844.449951,3820.011475,326692
2021-05-06,3890.000000,3890.300049,3567.850098,3755.649902,3731.775879,398599
2021-05-07,3784.000000,3809.550049,3680.050049,3690.750000,3667.288574,165781
2021-05-10,3717.500000,3727.000000,3601.000000,3613.149902,3590.181641,179702
2021-05-11,3610.000000,3690.000000,3496.399902,3516.199951,3493.848145,249698
2021-05-12,3550.000000,3585.000000,3510.000000,3522.250000,3499.859619,132167
2021-05-14,3554.000000,3559.949951,3390.149902,3481.800049,3459.666748,228847
2021-05-17,3499.649902,3698.000000,3435.000000,3629.899902,3606.825195,357913
2021-05-18,3650.000000,3714.949951,3649.949951,3661.750000,3638.472900,257433
2021-05-19,3665.000000,3732.000000,3618.250000,3654.199951,3630.970703,168037
2021-05-20,3670.000000,3685.000000,3600.449951,3618.899902,3595.895264,100979
2021-05-21,3635.000000,3652.500000,3550.000000,3566.149902,3543.480469,125621
2021-05-24,3598.500000,3640.800049,3570.000000,3582.050049,3559.279541,72167
2021-05-25,3600.899902,3617.949951,3555.000000,3565.949951,3543.281738,74758
2021-05-26,3575.000000,3664.000000,3532.000000,3561.449951,3538.810303,144295
2021-05-27,3565.000000,3648.800049,3563.000000,3604.250000,3581.338379,137719
2021-05-28,3640.000000,3658.000000,3605.199951,3629.750000,3606.676270,87667
2021-05-31,3628.000000,3712.000000,3565.000000,3643.550049,3620.388672,241839
2021-06-01,3669.000000,3670.000000,3597.000000,3609.399902,3586.455566,126715
2021-06-02,3615.000000,3635.100098,3580.000000,3591.399902,3568.570068,80369
2021-06-03,3594.149902,3622.399902,3561.350098,3568.750000,3546.063965,102755
2021-06-04,3571.500000,3584.949951,3555.000000,3566.149902,3543.480469,71678
2021-06-07,3581.000000,3629.899902,3572.100098,3613.000000,3590.032715,104539
2021-06-08,3632.500000,3818.000000,3625.199951,3742.050049,3718.262451,599150
2021-06-09,3777.000000,3815.000000,3675.250000,3709.500000,3685.919434,169247
2021-06-10,3729.000000,3849.000000,3729.000000,3796.800049,3772.664307,229876
2021-06-11,3825.000000,3843.899902,3785.000000,3820.050049,3795.766602,133383
2021-06-14,3840.000000,3868.000000,3715.000000,3809.600098,3785.383057,109069
2021-06-15,3829.000000,3834.399902,3783.350098,3797.699951,3773.558594,82969
2021-06-16,3806.500000,3818.050049,3742.000000,3775.449951,3751.449951,90629
2021-06-17,3730.000000,3820.149902,3722.149902,3734.350098,3734.350098,102358
2021-06-18,3755.000000,3789.949951,3585.000000,3639.949951,3639.949951,182470
2021-06-21,3590.000000,3634.000000,3555.050049,3624.600098,3624.600098,93475
2021-06-22,3638.000000,3712.000000,3636.000000,3689.699951,3689.699951,123922
2021-06-23,3708.000000,3747.300049,3605.000000,3660.949951,3660.949951,233982
2021-06-24,3650.000000,3790.000000,3650.000000,3740.149902,3740.149902,150242
2021-06-25,3772.000000,3820.000000,3749.350098,3768.649902,3768.649902,167980
2021-06-28,3790.000000,3842.000000,3775.350098,3826.199951,3826.199951,149037
2021-06-29,3850.000000,4020.000000,3831.300049,4002.949951,4002.949951,573811
2021-06-30,4039.000000,4350.000000,4033.100098,4304.299805,4304.299805,1003399
2021-07-01,4375.299805,4410.000000,4165.000000,4243.750000,4243.750000,497942
